seq,payload_bytes,build_ns,sendto_ns,rtt_ns,rx_len,ok
2692,768,278,5259,127722,768,1
2693,768,297,5055,127555,768,1
2694,768,259,5056,127426,768,1
2695,768,278,5130,127389,768,1
2696,768,278,5092,128203,768,1
2697,768,277,5111,127667,768,1
2698,768,278,5129,127852,768,1
2699,768,278,5185,127574,768,1
2700,768,278,5111,127611,768,1
2701,768,278,5129,127593,768,1
2702,768,296,5222,128056,768,1
2703,768,278,5148,127851,768,1
2704,768,278,5259,128148,768,1
2705,768,278,5148,127740,768,1
2706,768,277,5130,127871,768,1
2707,768,278,5092,127370,768,1
2708,768,278,5074,127611,768,1
2709,768,278,5111,127518,768,1
2710,768,277,5074,127500,768,1
2711,768,260,5111,127574,768,1
2712,768,277,5093,127945,768,1
2713,768,278,5111,128037,768,1
2714,768,278,5093,127722,768,1
2715,768,278,5074,127945,768,1
2716,768,278,5074,127685,768,1
2717,768,278,5093,126926,768,1
2718,768,278,5092,127630,768,1
2719,768,259,5130,127463,768,1
2720,768,296,5222,128167,768,1
2721,768,277,5093,127741,768,1
2722,768,278,5093,127611,768,1
2723,768,277,5093,127685,768,1
2724,768,277,5074,127148,768,1
2725,768,278,5056,127463,768,1
2726,768,259,5093,127482,768,1
2727,768,278,5074,127926,768,1
2728,768,277,5093,127703,768,1
2729,768,277,5074,127537,768,1
2730,768,278,5074,128926,768,1
2731,768,278,5167,127519,768,1
2732,768,278,5111,128019,768,1
2733,768,277,6149,128574,768,1
2734,768,277,5204,127703,768,1
2735,768,277,5093,127222,768,1
2736,768,278,5185,128037,768,1
2737,768,296,5074,127445,768,1
2738,768,278,5111,127926,768,1
2739,768,278,5111,127389,768,1
2740,768,278,5167,127389,768,1
2741,768,278,5074,127407,768,1
2742,768,278,5111,127371,768,1
2743,768,297,5074,127444,768,1
2744,768,277,5056,127740,768,1
2745,768,277,5111,127167,768,1
2746,768,296,5092,127630,768,1
2747,768,278,5092,128426,768,1
2748,768,277,5112,127445,768,1
2749,768,278,5055,127426,768,1
2750,768,277,5111,127445,768,1
2751,768,278,5092,127037,768,1
2752,768,278,5241,127444,768,1
2753,768,278,5111,127482,768,1
2754,768,278,5074,127351,768,1
2755,768,277,5112,127482,768,1
2756,768,278,5297,127926,768,1
2757,768,277,5112,126963,768,1
2758,768,278,5093,127426,768,1
2759,768,259,5111,127222,768,1
2760,768,296,5055,127167,768,1
2761,768,278,5056,127482,768,1
2762,768,278,5092,127241,768,1
2763,768,278,5130,128185,768,1
2764,768,278,5129,127852,768,1
2765,768,278,5093,127370,768,1
2766,768,277,5074,127278,768,1
2767,768,278,5092,127129,768,1
2768,768,278,5297,127870,768,1
2769,768,259,5130,127296,768,1
2770,768,278,5074,127129,768,1
2771,768,296,5037,127259,768,1
2772,768,278,5037,127333,768,1
2773,768,277,5075,127500,768,1
2774,768,278,5093,127667,768,1
2775,768,278,5092,127038,768,1
2776,768,278,5092,127260,768,1
2777,768,278,5074,127908,768,1
2778,768,278,5092,127629,768,1
2779,768,278,5130,127611,768,1
2780,768,278,5111,127722,768,1
2781,768,278,5074,127518,768,1
2782,768,277,5093,127426,768,1
2783,768,278,5148,127426,768,1
2784,768,278,5240,127574,768,1
2785,768,278,5129,127815,768,1
2786,768,278,5074,127649,768,1
2787,768,278,5111,126926,768,1
2788,768,277,5056,127611,768,1
2789,768,278,5092,127482,768,1
2790,768,278,5074,127519,768,1
2791,768,278,5074,127185,768,1
2792,768,278,5092,127149,768,1
2793,768,278,5093,127056,768,1
2794,768,278,5074,128907,768,1
2795,768,278,5222,127630,768,1
2796,768,278,5074,127407,768,1
2797,768,278,5093,127185,768,1
2798,768,278,5037,128612,768,1
2799,768,278,5092,127315,768,1
2800,768,278,5333,127537,768,1
2801,768,278,5093,127537,768,1
2802,768,259,5056,127556,768,1
2803,768,296,5074,127537,768,1
2804,768,277,5037,126982,768,1
2805,768,278,5074,127389,768,1
2806,768,278,5074,127204,768,1
2807,768,278,5074,127296,768,1
2808,768,277,5056,127148,768,1
2809,768,278,5722,132852,768,1
2810,768,297,10407,135685,768,1
2811,768,278,5834,128037,768,1
2812,768,278,5185,127315,768,1
2813,768,278,5093,127241,768,1
2814,768,278,5111,127296,768,1
2815,768,278,5093,128426,768,1
2816,768,277,5408,127741,768,1
2817,768,278,5093,127204,768,1
2818,768,277,5037,127519,768,1
2819,768,278,5185,127574,768,1
2820,768,278,5259,127555,768,1
2821,768,277,5093,127815,768,1
2822,768,278,5185,127148,768,1
2823,768,278,5055,127333,768,1
2824,768,278,5167,127629,768,1
2825,768,277,5093,128241,768,1
2826,768,278,5241,128259,768,1
2827,768,278,5093,126926,768,1
2828,768,278,5111,127445,768,1
2829,768,278,5074,127408,768,1
2830,768,278,5092,127463,768,1
2831,768,277,5093,127556,768,1
2832,768,278,5259,128148,768,1
2833,768,278,5167,127370,768,1
2834,768,278,5074,127871,768,1
2835,768,278,5074,127222,768,1
2836,768,278,5092,127426,768,1
2837,768,259,5074,127407,768,1
2838,768,278,5037,127149,768,1
2839,768,278,5018,127000,768,1
2840,768,278,5092,127500,768,1
2841,768,278,5093,127574,768,1
2842,768,278,5037,127945,768,1
2843,768,278,5111,127593,768,1
2844,768,278,5055,127629,768,1
2845,768,277,5130,127037,768,1
2846,768,277,5093,127482,768,1
2847,768,278,5055,127296,768,1
2848,768,278,5240,127611,768,1
2849,768,278,5111,128371,768,1
2850,768,297,5074,127833,768,1
2851,768,278,5056,126963,768,1
2852,768,277,5056,127407,768,1
2853,768,278,5093,127149,768,1
2854,768,278,5055,127223,768,1
2855,768,278,5074,127241,768,1
2856,768,278,5055,127037,768,1
2857,768,277,13963,127648,768,1
2858,768,277,5704,127926,768,1
2859,768,278,5129,127833,768,1
2860,768,278,5111,127462,768,1
2861,768,277,5056,127371,768,1
2862,768,278,5092,127463,768,1
2863,768,277,5130,127278,768,1
2864,768,296,5241,127389,768,1
2865,768,278,5111,127463,768,1
2866,768,278,5074,128537,768,1
2867,768,278,5148,128000,768,1
2868,768,278,5130,127833,768,1
2869,768,278,5111,126981,768,1
2870,768,278,5074,127500,768,1
2871,768,278,5111,127482,768,1
2872,768,278,5074,127574,768,1
2873,768,278,5056,127130,768,1
2874,768,278,5130,127592,768,1
2875,768,277,5111,127648,768,1
2876,768,296,5093,127092,768,1
2877,768,278,5111,127111,768,1
2878,768,278,5111,127315,768,1
2879,768,278,5093,127241,768,1
2880,768,278,5278,127704,768,1
2881,768,278,5129,127186,768,1
2882,768,278,5111,127407,768,1
2883,768,278,5129,128112,768,1
2884,768,278,5277,127537,768,1
2885,768,278,5093,127926,768,1
2886,768,278,5074,127592,768,1
2887,768,278,5111,127259,768,1
2888,768,278,5111,127592,768,1
2889,768,278,5130,127277,768,1
2890,768,277,5075,127222,768,1
2891,768,259,5111,127926,768,1
2892,768,278,5092,127537,768,1
2893,768,277,5093,127500,768,1
2894,768,278,5093,127278,768,1
2895,768,278,5111,127259,768,1
2896,768,296,5315,127611,768,1
2897,768,278,5111,127907,768,1
2898,768,259,5055,127629,768,1
2899,768,278,5074,126926,768,1
2900,768,278,5074,128222,768,1
2901,768,277,5093,127315,768,1
2902,768,278,5074,127555,768,1
2903,768,278,5074,127407,768,1
2904,768,277,5112,127574,768,1
2905,768,277,5093,127370,768,1
2906,768,278,5074,127555,768,1
2907,768,278,5074,127556,768,1
2908,768,278,5111,127963,768,1
2909,768,259,5092,127518,768,1
2910,768,278,5092,127519,768,1
2911,768,278,5111,127389,768,1
2912,768,278,5240,127463,768,1
2913,768,278,5092,127537,768,1
2914,768,278,5055,127481,768,1
2915,768,277,5111,127667,768,1
2916,768,277,5074,127519,768,1
2917,768,278,5092,127981,768,1
2918,768,277,5111,127648,768,1
2919,768,277,5093,127611,768,1
2920,768,278,5148,127575,768,1
2921,768,278,5148,127389,768,1
2922,768,278,5074,127371,768,1
2923,768,296,5074,127352,768,1
2924,768,278,5093,127907,768,1
2925,768,278,5074,127704,768,1
2926,768,278,5074,127648,768,1
2927,768,277,5112,127685,768,1
2928,768,278,5222,127334,768,1
2929,768,278,5092,127463,768,1
2930,768,277,5074,127148,768,1
2931,768,260,5055,127297,768,1
2932,768,278,5093,127426,768,1
2933,768,278,5093,127352,768,1
2934,768,278,5111,128352,768,1
2935,768,278,5093,127575,768,1
2936,768,278,5129,127537,768,1
2937,768,277,5093,127926,768,1
2938,768,278,5074,127537,768,1
2939,768,277,5093,127389,768,1
2940,768,278,5074,127556,768,1
2941,768,278,5722,132407,768,1
2942,768,296,8482,133334,768,1
2943,768,277,5723,128297,768,1
2944,768,278,5445,127741,768,1
2945,768,278,5148,127426,768,1
2946,768,277,5130,127666,768,1
2947,768,278,5074,127296,768,1
2948,768,277,5297,128407,768,1
2949,768,278,5185,127185,768,1
2950,768,278,5093,127759,768,1
2951,768,277,5241,128593,768,1
2952,768,278,5204,128185,768,1
2953,768,277,5093,127370,768,1
2954,768,278,5111,127259,768,1
2955,768,278,5167,127592,768,1
2956,768,277,5111,127500,768,1
2957,768,278,5148,127667,768,1
2958,768,278,5093,127315,768,1
2959,768,278,5148,127445,768,1
2960,768,277,5260,127852,768,1
2961,768,278,5093,127703,768,1
2962,768,277,5056,127240,768,1
2963,768,277,5056,127315,768,1
2964,768,278,5111,127278,768,1
2965,768,278,5111,127889,768,1
2966,768,278,5056,127056,768,1
2967,768,259,5148,127278,768,1
2968,768,278,5111,128019,768,1
2969,768,278,5185,128129,768,1
2970,768,277,5111,127241,768,1
2971,768,278,5111,127537,768,1
2972,768,278,5093,127259,768,1
2973,768,278,5074,127444,768,1
2974,768,278,5130,127500,768,1
2975,768,278,5093,127352,768,1
2976,768,278,5259,127463,768,1
2977,768,278,5111,127445,768,1
2978,768,297,5092,127519,768,1
2979,768,259,5074,127426,768,1
2980,768,278,5074,127777,768,1
2981,768,277,5074,127889,768,1
2982,768,277,5149,127315,768,1
2983,768,296,5093,127260,768,1
2984,768,278,5074,127389,768,1
2985,768,278,5093,128037,768,1
2986,768,277,5093,127778,768,1
2987,768,278,5056,127241,768,1
2988,768,278,5092,127334,768,1
2989,768,278,5129,127741,768,1
2990,768,278,5130,127518,768,1
2991,768,277,5130,127334,768,1
2992,768,278,5240,127482,768,1
2993,768,278,5148,127463,768,1
2994,768,278,5148,127018,768,1
2995,768,277,5074,127630,768,1
2996,768,278,5092,127314,768,1
2997,768,277,5111,127741,768,1
2998,768,277,5093,127537,768,1
2999,768,296,5093,127574,768,1
3000,768,259,5111,127259,768,1
3001,768,278,5148,127518,768,1
3002,768,277,5130,128815,768,1
3003,768,278,5092,127852,768,1
3004,768,278,5278,127444,768,1
3005,768,278,5111,127314,768,1
3006,768,277,5093,127537,768,1
3007,768,278,5111,127444,768,1
3008,768,277,5260,127555,768,1
3009,768,278,5204,127463,768,1
3010,768,278,5074,127259,768,1
3011,768,278,5056,127463,768,1
3012,768,278,5222,127889,768,1
3013,768,278,5148,127259,768,1
3014,768,278,5074,127740,768,1
3015,768,278,5111,127537,768,1
3016,768,278,5074,127908,768,1
3017,768,278,5092,127129,768,1
3018,768,296,5074,127463,768,1
3019,768,278,5074,127889,768,1
3020,768,278,5092,127408,768,1
3021,768,259,5074,127722,768,1
3022,768,277,5056,127945,768,1
3023,768,278,5074,127315,768,1
3024,768,278,5259,127685,768,1
3025,768,278,5074,127426,768,1
3026,768,259,5074,127222,768,1
3027,768,277,5000,127204,768,1
3028,768,278,5074,127241,768,1
3029,768,278,5111,127130,768,1
3030,768,278,5037,127537,768,1
3031,768,277,5056,127297,768,1
3032,768,278,5056,127166,768,1
3033,768,277,5112,127260,768,1
3034,768,278,5074,127241,768,1
3035,768,278,5000,127408,768,1
3036,768,278,5037,127518,768,1
3037,768,278,5074,127500,768,1
3038,768,278,5056,127777,768,1
3039,768,277,5074,127241,768,1
3040,768,278,5241,127981,768,1
3041,768,278,5148,127556,768,1
3042,768,278,5037,126981,768,1
3043,768,278,5056,127722,768,1
3044,768,278,5092,209186,768,1
3045,768,296,13167,138908,768,1
3046,768,278,5648,129389,768,1
3047,768,278,5204,127407,768,1
3048,768,278,5074,128037,768,1
3049,768,278,5093,127778,768,1
3050,768,278,5093,127963,768,1
3051,768,278,5055,127852,768,1
3052,768,278,5000,127370,768,1
3053,768,297,5037,128704,768,1
3054,768,278,5167,128555,768,1
3055,768,278,5111,128222,768,1
3056,768,278,5203,127852,768,1
3057,768,278,5093,127649,768,1
3058,768,278,5074,127889,768,1
3059,768,278,5055,127796,768,1
3060,768,278,5037,127629,768,1
3061,768,259,5037,127907,768,1
3062,768,277,5037,128056,768,1
3063,768,277,5056,127963,768,1
3064,768,278,5056,127648,768,1
3065,768,277,5038,127741,768,1
3066,768,278,5037,127796,768,1
3067,768,278,5055,127796,768,1
3068,768,278,5037,127352,768,1
3069,768,259,5074,127555,768,1
3070,768,278,5148,129426,768,1
3071,768,278,5111,128018,768,1
3072,768,278,5259,128148,768,1
3073,768,278,5852,133000,768,1
3074,768,315,8815,134019,768,1
3075,768,260,5907,129223,768,1
3076,768,278,5500,128556,768,1
3077,768,278,5185,127778,768,1
3078,768,278,5167,129370,768,1
3079,768,278,5167,128241,768,1
3080,768,277,5260,128074,768,1
3081,768,278,5130,127463,768,1
3082,768,278,5241,127815,768,1
3083,768,278,5203,128186,768,1
3084,768,278,5129,127315,768,1
3085,768,278,5129,127426,768,1
3086,768,278,5092,128000,768,1
3087,768,278,5185,134130,768,1
3088,768,278,5444,128778,768,1
3089,768,278,5148,127963,768,1
3090,768,277,5093,127722,768,1
3091,768,277,5223,127556,768,1
3092,768,278,5166,127333,768,1
3093,768,278,5111,128352,768,1
3094,768,278,5093,127666,768,1
3095,768,277,5130,127834,768,1
3096,768,278,5240,127852,768,1
3097,768,278,5056,127686,768,1
3098,768,278,5092,127667,768,1
3099,768,278,5092,127723,768,1
3100,768,278,5129,127760,768,1
3101,768,278,5092,127778,768,1
3102,768,278,5111,127593,768,1
3103,768,278,5130,127666,768,1
3104,768,277,5352,129019,768,1
3105,768,278,5203,128277,768,1
3106,768,278,5315,127963,768,1
3107,768,278,5111,128204,768,1
3108,768,278,5111,127759,768,1
3109,768,278,5130,127667,768,1
3110,768,278,5074,127445,768,1
3111,768,278,5111,135222,768,1
3112,768,278,5592,128240,768,1
3113,768,277,5186,127704,768,1
3114,768,278,5092,127648,768,1
3115,768,278,5111,127315,768,1
3116,768,278,5074,127222,768,1
3117,768,277,5223,127722,768,1
3118,768,277,5074,127500,768,1
3119,768,278,5166,127945,768,1
3120,768,278,5259,127629,768,1
3121,768,278,5130,128315,768,1
3122,768,278,5185,127704,768,1
3123,768,259,5111,127315,768,1
3124,768,278,5092,127648,768,1
3125,768,278,5111,127462,768,1
3126,768,277,5093,127482,768,1
3127,768,278,5092,127759,768,1
3128,768,278,5185,127426,768,1
3129,768,277,5112,127685,768,1
3130,768,259,5130,127333,768,1
3131,768,278,5093,127722,768,1
3132,768,277,5075,126945,768,1
3133,768,278,5148,127167,768,1
3134,768,278,5055,127334,768,1
3135,768,278,5092,127555,768,1
3136,768,278,5278,127759,768,1
3137,768,278,5148,127482,768,1
3138,768,278,5037,128704,768,1
3139,768,278,5204,127740,768,1
3140,768,278,5537,127740,768,1
3141,768,277,5074,127129,768,1
3142,768,259,5074,127148,768,1
3143,768,278,5074,127778,768,1
3144,768,278,5074,127537,768,1
3145,768,278,5093,127278,768,1
3146,768,278,5129,127537,768,1
3147,768,277,5130,127463,768,1
3148,768,278,5111,127889,768,1
3149,768,278,5074,127537,768,1
3150,768,278,5093,127611,768,1
3151,768,260,5129,127982,768,1
3152,768,278,5259,127537,768,1
3153,768,278,5148,127167,768,1
3154,768,278,5055,127389,768,1
3155,768,278,5055,128241,768,1
3156,768,278,5074,127352,768,1
3157,768,278,5166,127888,768,1
3158,768,278,5074,127260,768,1
3159,768,278,5074,127352,768,1
3160,768,278,5074,127648,768,1
3161,768,278,5074,127352,768,1
3162,768,278,5092,127149,768,1
3163,768,278,5129,127519,768,1
3164,768,277,5112,127204,768,1
3165,768,278,5074,127222,768,1
3166,768,278,5092,126981,768,1
3167,768,278,5074,128185,768,1
3168,768,278,5277,127649,768,1
3169,768,278,5111,127204,768,1
3170,768,278,5092,127278,768,1
3171,768,260,5092,127334,768,1
3172,768,278,5092,128075,768,1
3173,768,278,5074,127685,768,1
3174,768,277,5075,127093,768,1
3175,768,278,5167,127444,768,1
3176,768,278,5111,127907,768,1
3177,768,278,5074,127222,768,1
3178,768,260,5111,127129,768,1
3179,768,278,5055,127297,768,1
3180,768,278,5092,127778,768,1
3181,768,278,5092,126907,768,1
3182,768,277,5130,127741,768,1
3183,768,277,5093,127408,768,1
3184,768,278,5240,127982,768,1
3185,768,278,5092,127481,768,1
3186,768,278,5093,127259,768,1
3187,768,278,5056,126759,768,1
3188,768,278,5148,127612,768,1
3189,768,259,5093,127685,768,1
3190,768,278,5093,127537,768,1
3191,768,278,5092,127518,768,1
3192,768,278,5093,127963,768,1
3193,768,278,5111,127426,768,1
3194,768,278,5093,127352,768,1
3195,768,278,5167,127611,768,1
3196,768,278,5148,127333,768,1
3197,768,278,5092,127334,768,1
3198,768,278,5111,127593,768,1
3199,768,278,5148,127463,768,1
3200,768,278,5259,127870,768,1
3201,768,278,5111,127760,768,1
3202,768,278,5055,127389,768,1
3203,768,278,5092,127278,768,1
3204,768,278,5260,127370,768,1
3205,768,277,5852,132814,768,1
3206,768,333,9407,135667,768,1
3207,768,278,6037,128907,768,1
3208,768,277,5241,128408,768,1
3209,768,278,5111,127315,768,1
3210,768,278,5240,127741,768,1
3211,768,296,5130,127112,768,1
3212,768,278,5129,127315,768,1
3213,768,278,5111,127222,768,1
3214,768,259,5185,128074,768,1
3215,768,278,5148,127592,768,1
3216,768,277,5297,127852,768,1
3217,768,278,5111,127537,768,1
3218,768,277,5093,127074,768,1
3219,768,296,5111,127149,768,1
3220,768,278,5074,127611,768,1
3221,768,277,5112,127666,768,1
3222,768,277,5074,127278,768,1
3223,768,278,5111,127759,768,1
3224,768,278,5130,127426,768,1
3225,768,278,5203,128130,768,1
3226,768,278,5074,127519,768,1
3227,768,278,5074,127055,768,1
3228,768,260,5055,127556,768,1
3229,768,278,5055,127815,768,1
3230,768,278,5222,127407,768,1
3231,768,259,5074,127277,768,1
3232,768,277,5223,127463,768,1
3233,768,278,5055,127704,768,1
3234,768,278,5055,127315,768,1
3235,768,278,5037,127204,768,1
3236,768,278,5018,127204,768,1
3237,768,278,5037,127241,768,1
3238,768,278,5000,127111,768,1
3239,768,260,5055,127241,768,1
3240,768,278,5019,127574,768,1
3241,768,278,5055,127444,768,1
3242,768,278,5037,127297,768,1
3243,768,278,5037,127222,768,1
3244,768,278,5019,127426,768,1
3245,768,278,5074,127445,768,1
3246,768,278,5037,127129,768,1
3247,768,277,5075,126945,768,1
3248,768,278,5203,127445,768,1
3249,768,278,5055,127629,768,1
3250,768,278,5037,127185,768,1
3251,768,296,5019,127148,768,1
3252,768,259,5037,127537,768,1
3253,768,278,5037,127426,768,1
3254,768,278,5056,127055,768,1
3255,768,277,5038,127148,768,1
3256,768,259,5037,127370,768,1
3257,768,278,5074,128537,768,1
3258,768,278,5111,127222,768,1
3259,768,278,5037,127537,768,1
3260,768,278,5037,127278,768,1
3261,768,278,5129,127778,768,1
3262,768,278,5092,127462,768,1
3263,768,278,5074,127907,768,1
3264,768,278,5167,127704,768,1
3265,768,278,5092,127667,768,1
3266,768,278,5000,127815,768,1
3267,768,278,5037,127575,768,1
3268,768,278,5203,127371,768,1
3269,768,278,5092,127241,768,1
3270,768,296,5056,127500,768,1
3271,768,277,5056,127241,768,1
3272,768,278,5056,127555,768,1
3273,768,277,5074,127352,768,1
3274,768,278,5074,128740,768,1
3275,768,259,5130,127685,768,1
3276,768,259,5074,127296,768,1
3277,768,277,5056,127500,768,1
3278,768,260,5148,127538,768,1
3279,768,278,5092,127352,768,1
3280,768,296,5259,127649,768,1
3281,768,278,5055,127482,768,1
3282,768,277,5074,128148,768,1
3283,768,278,5074,127500,768,1
3284,768,278,5037,127352,768,1
3285,768,278,5056,127518,768,1
3286,768,277,5149,127648,768,1
3287,768,277,5056,127648,768,1
3288,768,259,5093,127685,768,1
3289,768,278,5092,127889,768,1
3290,768,277,5056,127814,768,1
3291,768,277,5093,129148,768,1
3292,768,277,5149,127833,768,1
3293,768,277,5093,127333,768,1
3294,768,278,5093,127185,768,1
3295,768,278,5092,127519,768,1
3296,768,259,5260,127926,768,1
3297,768,278,5093,127685,768,1
3298,768,278,5148,127722,768,1
3299,768,278,5093,127352,768,1
3300,768,278,5037,127407,768,1
3301,768,278,5055,127740,768,1
3302,768,278,5037,127370,768,1
3303,768,259,5056,127352,768,1
3304,768,278,5056,127555,768,1
3305,768,277,5037,127203,768,1
3306,768,277,5056,127685,768,1
3307,768,259,5037,127629,768,1
3308,768,278,5130,128537,768,1
3309,768,259,5075,127500,768,1
3310,768,277,5167,127778,768,1
3311,768,277,5056,127056,768,1
3312,768,278,5185,127815,768,1
3313,768,278,5074,127592,768,1
3314,768,278,5056,127537,768,1
3315,768,278,5055,127981,768,1
3316,768,278,5037,127630,768,1
3317,768,297,5037,127722,768,1
3318,768,278,5055,127389,768,1
3319,768,278,5037,127371,768,1
3320,768,259,5056,127519,768,1
3321,768,278,5074,127389,768,1
3322,768,278,5018,128685,768,1
3323,768,296,5185,128000,768,1
3324,768,278,5055,127537,768,1
3325,768,278,5055,128037,768,1
3326,768,278,5074,127833,768,1
3327,768,278,5037,127445,768,1
3328,768,278,5222,127796,768,1
3329,768,277,5075,133408,768,1
3330,768,278,5074,128167,768,1
3331,768,278,5167,128389,768,1
3332,768,278,5241,127981,768,1
3333,768,278,5185,127685,768,1
3334,768,277,5056,127778,768,1
3335,768,278,5018,127537,768,1
3336,768,278,5037,126851,768,1
3337,768,297,5833,132852,768,1
3338,768,315,9240,133797,768,1
3339,768,277,5815,129500,768,1
3340,768,278,5166,127852,768,1
3341,768,278,5148,127537,768,1
3342,768,278,5148,129759,768,1
3343,768,278,5278,127926,768,1
3344,768,278,5370,127963,768,1
3345,768,278,5148,127871,768,1
3346,768,260,5111,127667,768,1
3347,768,278,5111,128241,768,1
3348,768,278,5111,127537,768,1
3349,768,277,5056,127315,768,1
3350,768,278,5111,127723,768,1
3351,768,278,5093,127333,768,1
3352,768,278,5092,127408,768,1
3353,768,278,5092,128240,768,1
3354,768,277,5241,127666,768,1
3355,768,278,5129,128037,768,1
3356,768,278,5074,127574,768,1
3357,768,277,5112,127111,768,1
3358,768,277,5111,127500,768,1
3359,768,259,5130,128592,768,1
3360,768,278,5259,127666,768,1
3361,768,277,5111,127500,768,1
3362,768,278,5055,127352,768,1
3363,768,277,5093,128148,768,1
3364,768,278,5074,127463,768,1
3365,768,277,5075,127722,768,1
3366,768,277,5075,127482,768,1
3367,768,278,5092,128000,768,1
3368,768,277,5093,127315,768,1
3369,768,278,5093,127852,768,1
3370,768,278,5018,127463,768,1
3371,768,277,5130,128074,768,1
3372,768,278,5092,127370,768,1
3373,768,277,5093,127426,768,1
3374,768,278,5111,127630,768,1
3375,768,278,5130,127797,768,1
3376,768,296,5222,128371,768,1
3377,768,278,5130,128000,768,1
3378,768,278,5185,128037,768,1
3379,768,277,5148,127593,768,1
3380,768,278,5093,127907,768,1
3381,768,278,5148,127870,768,1
3382,768,278,5111,128111,768,1
3383,768,278,5130,127759,768,1
3384,768,278,5130,128203,768,1
3385,768,277,5149,127778,768,1
3386,768,278,5130,127500,768,1
3387,768,278,5074,127425,768,1
3388,768,278,5093,127611,768,1
3389,768,278,5111,127389,768,1
3390,768,278,5093,127500,768,1
3391,768,278,5074,127500,768,1
3392,768,278,5240,127592,768,1
3393,768,278,5130,128222,768,1
3394,768,277,5112,127852,768,1
3395,768,278,5129,127611,768,1
3396,768,278,5241,128092,768,1
3397,768,278,5130,127630,768,1
3398,768,296,5074,127408,768,1
3399,768,278,5092,127814,768,1
3400,768,277,5075,127259,768,1
3401,768,277,5056,127444,768,1
3402,768,278,5111,127463,768,1
3403,768,278,5111,127852,768,1
3404,768,278,5093,128334,768,1
3405,768,278,5130,128018,768,1
3406,768,277,5112,127463,768,1
3407,768,278,5130,127722,768,1
3408,768,278,5241,127759,768,1
3409,768,278,5093,127759,768,1
3410,768,278,5074,128722,768,1
3411,768,278,5148,127241,768,1
3412,768,260,5148,127888,768,1
3413,768,277,5112,127537,768,1
3414,768,278,5148,127556,768,1
3415,768,297,5111,127463,768,1
3416,768,278,13389,134277,768,1
3417,768,296,5593,128296,768,1
3418,768,259,5149,127611,768,1
3419,768,278,5148,127389,768,1
3420,768,278,5111,127852,768,1
3421,768,278,5166,127686,768,1
3422,768,278,5148,127630,768,1
3423,768,278,5185,127593,768,1
3424,768,278,5259,127907,768,1
3425,768,278,5130,127481,768,1
3426,768,278,5037,127722,768,1
3427,768,277,5148,128111,768,1
3428,768,278,5222,127796,768,1
3429,768,277,5130,127704,768,1
3430,768,278,5092,127759,768,1
3431,768,277,5204,127611,768,1
3432,768,278,5111,127370,768,1
3433,768,277,5111,127704,768,1
3434,768,278,5129,127870,768,1
3435,768,277,5186,128148,768,1
3436,768,278,5130,127592,768,1
3437,768,278,5167,128204,768,1
3438,768,259,5148,127815,768,1
3439,768,278,5185,127796,768,1
3440,768,278,5389,127703,768,1
3441,768,277,5149,128019,768,1
3442,768,278,5148,127833,768,1
3443,768,278,5111,127685,768,1
3444,768,278,5148,128149,768,1
3445,768,278,5185,128519,768,1
3446,768,278,5111,127889,768,1
3447,768,278,5111,127759,768,1
3448,768,278,5167,127592,768,1
3449,768,259,5204,127704,768,1
3450,768,278,5111,127370,768,1
3451,768,278,5148,127667,768,1
3452,768,278,5111,127185,768,1
3453,768,259,5111,128000,768,1
3454,768,278,5074,127648,768,1
3455,768,278,5111,127593,768,1
3456,768,278,5241,127815,768,1
3457,768,278,5074,127519,768,1
3458,768,278,5055,127259,768,1
3459,768,277,5075,127611,768,1
3460,768,278,5222,127907,768,1
3461,768,278,5093,128963,768,1
3462,768,278,5111,127741,768,1
3463,768,259,5111,127130,768,1
3464,768,278,5092,127519,768,1
3465,768,278,5093,127574,768,1
3466,768,278,5056,127519,768,1
3467,768,259,5056,127648,768,1
3468,768,278,5074,127611,768,1
3469,768,278,5759,132963,768,1
3470,768,296,8593,133500,768,1
3471,768,278,5741,128426,768,1
3472,768,278,5334,127481,768,1
3473,768,278,5148,128000,768,1
3474,768,278,5093,127777,768,1
3475,768,278,5092,127537,768,1
3476,768,278,5129,127574,768,1
3477,768,278,5130,127759,768,1
3478,768,259,6537,130278,768,1
3479,768,278,5370,128000,768,1
3480,768,277,5167,127834,768,1
3481,768,278,5240,127741,768,1
3482,768,278,5092,127593,768,1
3483,768,277,5093,127222,768,1
3484,768,277,5074,127537,768,1
3485,768,259,5056,127870,768,1
3486,768,278,5092,127259,768,1
3487,768,277,5093,127611,768,1
3488,768,278,5259,127722,768,1
3489,768,278,5129,127352,768,1
3490,768,277,5074,127685,768,1
3491,768,277,5056,127574,768,1
3492,768,278,5130,127463,768,1
3493,768,278,5074,127871,768,1
3494,768,278,5037,127389,768,1
3495,768,278,5074,127760,768,1
3496,768,278,5092,127649,768,1
3497,768,278,5074,127611,768,1
3498,768,278,5074,127666,768,1
3499,768,278,5093,127463,768,1
3500,768,278,5092,127315,768,1
3501,768,278,5092,127129,768,1
3502,768,278,5074,127852,768,1
3503,768,278,5111,127648,768,1
3504,768,278,5278,127833,768,1
3505,768,277,5111,127944,768,1
3506,768,278,5074,127074,768,1
3507,768,278,5074,127685,768,1
3508,768,278,5092,127426,768,1
3509,768,278,5074,127870,768,1
3510,768,259,5148,127778,768,1
3511,768,278,5092,127796,768,1
3512,768,278,5092,128166,768,1
