run,test,mode,payload_bytes,app_sendto_packets,app_overdrive_packets,app_overdrive_pct,sent_packets,received_packets,lost_packets,loss_pct,loss_ci95_low_pct,loss_ci95_high_pct,udp_goodput_mbps,wire_utilization_pct,theoretical_udp_mbps,rtt_count,rtt_ok,rtt_lost,build_median_ns,build_mean_ns,build_std_ns,build_p95_ns,build_p99_ns,sendto_median_ns,sendto_mean_ns,sendto_std_ns,sendto_p95_ns,sendto_p99_ns,rtt_mean_us,rtt_std_us,rtt_median_us,rtt_p95_us,rtt_p99_us,rtt_max_us,rtt_jitter_us,fpga_rx_delta,fpga_tx_delta,iface_tx_packets_delta,iface_rx_packets_delta,iface_tx_bytes_delta,iface_rx_bytes_delta,iface_tx_errors_delta,iface_rx_errors_delta,iface_tx_dropped_delta,iface_rx_dropped_delta,iface_tx_fifo_errors_delta,iface_rx_fifo_errors_delta,iface_rx_missed_errors_delta,udp_out_datagrams_delta,udp_in_datagrams_delta,udp_in_errors_delta,udp_rcvbuf_errors_delta,udp_sndbuf_errors_delta,udp_no_ports_delta,udp_in_csum_errors_delta,ip_out_requests_delta,ip_in_receives_delta,ip_in_delivers_delta,ip_in_discards_delta,ip_out_discards_delta,ip_in_hdr_errors_delta,ip_in_addr_errors_delta,fpga_rx_flood_packets,fpga_tx_flood_packets,loopback_internal_lost,loopback_internal_loss_pct,loopback_return_lost,loopback_return_loss_pct,fpga_rx_bad_delta,fpga_tx_bad_delta,repetitions,udp_goodput_mbps_min,udp_goodput_mbps_max,udp_goodput_mbps_std,wire_utilization_pct_min,wire_utilization_pct_max,wire_utilization_pct_std,loss_pct_min,loss_pct_max,loss_pct_std,rtt_mean_us_min,rtt_mean_us_max,rtt_mean_us_std,build_mean_ns_min,build_mean_ns_max,build_mean_ns_std,sendto_mean_ns_min,sendto_mean_ns_max,sendto_mean_ns_std,_device,_runs_dir
aggregate,loopback,loopback,1280,5759784,5293892,91.91112994152866,465892,464304,1588,0.34092280720158447,0.3245898002355214,0.3580747232320318,950.8944562757513,99.99249516774697,950.9658246656761,10000,10000,0,160.0,158.9113,7.127195381070381,160.0,166.66666666666666,800.0,809.398,243.46736418442666,863.3333333333334,983.3666666666674,79.50459016666667,1.193767951045413,79.483,80.79,81.81303,143.09566666666666,0.945021468813548,475895,475893,4579207,494496,6053713431,628248639,0,0,0,20188,0,0,0,5769784,474304,0,0,0,10,0,5769790,474314,474314,0,0,0,0,465892,465890,2,0.0005008304588918233,1586,0.3404236821472365,63,0,3,950.8800949209119,950.9087840324102,0.014344585259528581,99.99098498152715,99.99400182090812,0.0015084227936919853,0.3393592313867579,0.34170716211343305,0.0013540988095573985,79.4795126,79.5221588,0.022292659183308798,158.7932,159.1224,0.1832482196366416,807.6046,812.676,2.8430269713810494,corundum0,test/server/corundum0/runs
aggregate,loopback,loopback,1440,5711265,5294819,92.70813038176108,416446,414961,1485,0.35658884954102943,0.3389369693095624,0.37515658133834695,956.0700363466628,99.98899130125515,956.1752988047808,10000,10000,0,170.0,174.86963333333333,10.167535574224173,180.0,180.0,800.0,812.5480333333334,244.73413352522698,866.6666666666666,1000.0333333333341,86.34082153333333,1.2447871519819098,86.31,87.713,88.9865,149.683,0.9312441244124412,426449,426447,4100713,447397,6077253391,631144110,0,0,0,22433,0,0,0,5721265,424961,0,0,0,8,0,5721271,424969,424969,0,0,0,0,416446,416444,2,0.00048025434281620126,1483,0.3561103054334207,72,0,3,956.0492997752193,956.0839188572866,0.01829901153303407,99.98682260149168,99.99044318049121,0.0019137716228285228,0.3565837119283855,0.3565965560216791,6.796469322900025e-06,86.3254842,86.3706247,0.02581397752348809,174.8153,174.9763,0.09238145557055522,801.6059,820.21,9.726137682725529,corundum0,test/server/corundum0/runs
aggregate,tx,random,256,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,795.0245767798491,99.9991850480904,795.0310559006211,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,298000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,795.0241540663209,795.0252928931311,0.0006235336298615323,99.99913187865444,99.99927512171415,7.842883937602501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corundum0,test/server/corundum0/runs
aggregate,tx,random,512,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,885.8103907210823,99.99968863999717,885.8131487889274,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,554000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,885.8096948207617,885.8111122279555,0.0007090504635881391,99.99961007937506,99.99977009135903,8.004514997974075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corundum0,test/server/corundum0/runs
aggregate,tx,random,768,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,920.862766708263,99.99994107222544,920.863309352518,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,810000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,920.861889276382,920.8634021013498,0.0007849184220367996,99.9998457886071,100.00001007194345,8.52372348969461e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corundum0,test/server/corundum0/runs
aggregate,tx,random,1024,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,939.4502330516342,100.00007363537904,939.4495412844037,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,1066000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,939.4499985121324,939.4504381794609,0.00022130437163933781,100.00004866974845,100.00009547027464,2.3556813007403078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corundum0,test/server/corundum0/runs
aggregate,tx,random,1280,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,950.9671844393374,100.00014298869907,950.9658246656761,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,1322000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,950.9667605307171,950.9674582136956,0.0003722843095162819,100.00009841205821,100.00017177778393,3.914802193290637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corundum0,test/server/corundum0/runs
aggregate,tx,random,1440,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,956.1763625459179,100.00011124959391,956.1752988047808,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,1482000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,956.1757614960732,956.1768892583716,0.0005675442592580086,100.00004838979764,100.00016633493804,5.9355670459049265e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corundum0,test/server/corundum0/runs
aggregate,loopback,loopback,256,1147548,23,0.0019786410675690144,1147525,1147508,17,0.0015111863244366074,0.000948099308004637,0.0024090686107893426,470.0189160462366,59.1195667839407,795.0310559006211,10000,10000,0,160.0,158.83633333333333,10.902096595813587,167.0,185.0,4864.0,4910.353566666667,290.4536545151629,5160.949999999996,5321.056666666668,92.95637326666667,0.7087908904931747,92.858,93.96266666666666,94.54339333333333,123.44466666666666,0.31775337533753373,1157528,1157520,1157554,1157514,344951185,328735301,0,0,0,0,0,0,0,1157548,1157508,0,0,0,11,0,1157554,1157519,1157519,0,0,0,0,1147525,1147517,8,0.000697248686760721,9,0.0008139433170546132,29,0,3,462.2464815312677,473.93396705953694,6.731187495723472,58.14194025510477,59.612006794207375,0.8466571771964644,0.0013829572986003608,0.0015949669930441718,0.00011277752426696524,92.5687592,93.2123917,0.3413997023993471,153.6286,161.5512,4.511395111640439,4862.0689,4935.5136,41.82813036251224,raspberry,test/raspberry/eth0/runs
aggregate,loopback,loopback,512,1929922,945859,38.05127459586914,984063,983052,1011,0.09490587825295396,0.09001151838982212,0.10019603313370012,805.3159334868478,90.91261905378869,885.8131487889274,10000,10000,0,204.0,213.41566666666665,50.475108909867856,234.66666666666666,241.0,4907.666666666667,4964.482166666667,360.7170950376776,5253.333333333333,5419.723333333334,107.07770830000001,1.0270753052862198,106.93833333333333,108.18591666666666,108.95072333333334,160.451,0.37348814881488146,994066,994058,993123,993072,550190391,536266800,0,0,0,0,0,0,0,994074,993052,0,0,945848,85,0,1939928,993137,993137,0,945848,0,0,984063,984055,8,0.000794594955730414,1003,0.09411194623417937,17,0,3,670.6933264433487,876.9320998071628,116.66604728499956,75.71498880551866,98.99741282979299,13.170502994283162,0.0020763739183007933,0.14140833659140906,0.08039275681698879,106.98085760000001,107.13672340000001,0.08454103366371854,212.778,214.3464,0.8242485628336432,4938.7483,4983.5815,23.141234409022562,raspberry,test/raspberry/eth0/runs
aggregate,loopback,loopback,768,2637778,1888353,71.58064831070894,749425,748008,1418,0.18917526696926548,0.1795909758358073,0.1992702040713177,919.132452985481,99.81203981639207,920.863309352518,10000,10000,0,271.6666666666667,276.33823333333333,26.484397114673403,297.0,315.0,4975.0,5031.304733333333,360.9793566244896,5302.333333333333,5487.666666666667,127.4183496,1.4620297258814385,127.29,128.46266666666668,129.15445666666668,239.14866666666666,0.39384881821515483,759428,759422,758051,758016,614023200,603384716,0,0,0,0,0,0,0,759438,758008,0,0,1888341,57,0,2647784,758061,758061,0,1888343,0,0,749425,749419,6,0.0008003993454491229,1412,0.18837637176493166,16,0,3,918.2118862079586,920.7848787503074,1.4341498661990368,99.71207201789551,99.99148292679119,0.1557397120325557,0.18009017829194057,0.1974033051029689,0.008688325023813767,127.2012925,127.7562139,0.2965303099572991,270.7284,286.4645,8.78662838313611,4998.8586,5053.3407,28.694136729013838,raspberry,test/raspberry/eth0/runs
aggregate,loopback,loopback,1024,2800175,2225409,79.47371232393233,574766,573342,1424,0.24769504408768347,0.23517310618515766,0.2608820187696571,939.3633675351186,99.99082720832806,939.4495412844037,10000,10000,0,339.0,334.8316,67.17802761397361,364.0,370.6666666666667,5018.666666666667,5071.387366666667,308.32222898145386,5333.333333333333,5518.666666666667,137.98926893333334,0.7737133055215026,137.883,139.012,139.72245333333333,168.253,0.4182067540087342,584769,584764,583369,583346,621872775,613681395,0,0,0,0,0,0,0,584772,583342,0,0,2225403,29,0,2810180,583370,583370,0,2225406,0,0,574766,574761,5,0.0008699242824160795,1419,0.24682726763603244,10,0,3,939.3387555936386,939.3764493065809,0.021328680557496035,99.98820738252599,99.9922197015794,0.002270338067147423,0.24236961975982269,0.2510569445169372,0.004664651373274806,136.1134429,141.7304877,3.2399946926625267,329.0657,344.5751,8.485360829687815,5036.5286,5128.7654,50.07239605774189,raspberry,test/raspberry/eth0/runs
aggregate,loopback,loopback,1280,2684680,2218981,82.60337565059096,465699,464299,1400,0.3006946922522689,0.2853739768780435,0.3168353197304688,950.8838982395647,99.99138492425423,950.9658246656761,10000,10000,0,395.0,400.16326666666663,31.27873130835286,426.0,444.6666666666667,5154.333333333333,5179.5515000000005,329.2001184934605,5431.666666666667,5636.120000000003,156.52760856666666,1.5098163932631399,156.42566666666667,157.43233333333333,158.10533333333333,273.9626666666667,0.39145271193786046,475702,475698,474329,474308,627062938,620396172,0,0,0,0,0,0,0,475707,474299,0,0,2218973,16,0,2694686,474314,474314,0,2218977,0,0,465699,465695,4,0.0008589134460858379,1396,0.2998383630539428,10,0,3,950.8775077738032,950.8923578152762,0.007638183352501843,99.990712926839,99.99227450151264,0.0008032027181597711,0.2986939921922979,0.3036224259732451,0.0025916999131405803,156.4973594,156.5534524,0.028304794356846817,396.3656,406.2086,5.292463163153185,5177.5922,5180.7808,1.7150706953360555,raspberry,test/raspberry/eth0/runs
aggregate,loopback,loopback,1440,2765435,2349015,84.94096892487889,416420,414953,1466,0.3521283158980347,0.3345902718034537,0.37058235178011906,956.0522445547643,99.98713057635243,956.1752988047808,10000,10000,0,438.0,437.6893666666667,70.41579730744019,463.0,482.0,5173.0,5210.249333333333,261.6861441392222,5468.666666666667,5691.846666666671,165.6534534,0.7405440052994245,165.56133333333332,166.61701666666667,167.35767333333334,197.64833333333334,0.46564366436643667,426423,426419,425004,424965,629857410,623855960,0,0,0,0,0,0,0,426430,424953,0,0,2349005,36,0,2775441,424992,424992,0,2349009,0,0,416420,416416,4,0.0009605621223609982,1462,0.3511711346721179,12,0,3,956.026233965122,956.0882863052492,0.03221942534719776,99.98441030218567,99.99089994275732,0.003369614900904421,0.3412666010230793,0.3604334806924357,0.00983586703349959,165.2657528,165.8516468,0.3357866568937464,421.3785,447.4431,14.215760319213816,5126.3042,5296.3909,85.06462025286069,raspberry,test/raspberry/eth0/runs
aggregate,tx,random,256,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,795.0198315971785,99.99858819308261,795.0310559006211,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,284000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,795.0180884025543,795.0212548563702,0.0016072885406071518,99.99836893188377,99.99876721240281,0.00020216676175250522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raspberry,test/raspberry/eth0/runs
aggregate,tx,random,512,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,885.805189760941,99.99910150035622,885.8131487889274,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,540000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,885.8041526278521,885.8057349550717,0.0008985782166033681,99.9989844177536,99.99916304766239,0.00010144105648805926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raspberry,test/raspberry/eth0/runs
aggregate,tx,random,768,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,920.8582048394853,99.99944568178788,920.863309352518,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,796000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,920.8561507724861,920.8595730531322,0.0018112971376669268,99.99922262294967,99.99959426123858,0.00019669554854434085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raspberry,test/raspberry/eth0/runs
aggregate,tx,random,1024,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,939.4446685271896,99.9994813178356,939.4495412844037,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,1052000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,939.4429899623601,939.4456195298806,0.001457966506862847,99.9993026424778,99.99958254761422,0.00015519370042320203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raspberry,test/raspberry/eth0/runs
aggregate,tx,random,1280,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,950.9615856695989,99.99955424306876,950.9658246656761,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,1308000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,950.9606017123936,950.963033507924,0.0012805454484252341,99.9994507738189,99.99970649231764,0.00013465735731198978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raspberry,test/raspberry/eth0/runs
aggregate,tx,random,1440,0,0,0.0,1000000,1000000,0,0.0,4.2351647362715017e-20,0.0003841444063944942,956.1719445321629,99.9996491989887,956.1752988047808,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1000001,1,1000000,51,1468000000,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,1,1000000,1000000,0,0,0,0,,,,,,,0,0,3,956.1705639827484,956.1726538540806,0.0011957425770743949,99.99950481652911,99.99972338223927,0.00012505474451536156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raspberry,test/raspberry/eth0/runs
